Pop1	Pop2	Model	Rep	N1	N2	m21	m12	mi21	mi12	Ts	Tsc	Tam	p
Rascon	Tinaja	SC	17	190233.663262	25641.9668539	1.2297050715e-11	2.5043565295e-06	NA	NA	54007.6090236	107083.77173	NA	NA
Rascon	Tinaja	SC	18	190636.251598	25534.9190008	1.5100440844e-15	2.5437902044e-06	NA	NA	66583.0088775	92144.4842596	NA	NA
Rascon	Tinaja	SC	19	189654.385734	25696.4520186	4.74259560962e-09	2.53992390325e-06	NA	NA	63863.8954267	96485.8101961	NA	NA
Rascon	Tinaja	SC	20	191858.380746	36799.1112887	5.62813596003e-05	2.65518658108e-07	NA	NA	102975.306029	3.63628752718e-121	NA	NA
Rascon	Tinaja	SC	21	191905.574056	36799.7879726	1.63004801634e-05	0.000107677837908	NA	NA	102996.126386	1.13197521999e-05	NA	NA
Rascon	Tinaja	SC	22	189575.764681	25893.2994754	4.62352510215e-09	2.45901480788e-06	NA	NA	47498.3622236	114665.268054	NA	NA
Rascon	Tinaja	SC	23	190235.663356	25558.8101983	1.73704607047e-22	2.53068318707e-06	NA	NA	60367.2624064	100062.397146	NA	NA
Rascon	Tinaja	SC	24	190870.993175	25617.4844165	2.22999985783e-19	2.55160685996e-06	NA	NA	67065.5584773	91868.4395599	NA	NA
Rascon	Tinaja	SC	25	190725.390612	25657.1620186	5.02983538018e-53	2.54150546108e-06	NA	NA	64553.6733386	95313.4272698	NA	NA
Rascon	Tinaja	SC	26	190339.419485	25661.6104136	9.590777255e-43	2.53226160816e-06	NA	NA	61538.2195511	99217.6475538	NA	NA
Rascon	Tinaja	SC	27	189767.940305	25750.580059	1.34727076903e-08	2.51962306531e-06	NA	NA	62190.550508	99738.4059975	NA	NA
Rascon	Tinaja	SC	28	188904.147987	25882.2903911	1.40332050656e-09	2.41565706142e-06	NA	NA	2441.52924832	159366.622933	NA	NA
Rascon	Tinaja	SC	29	189821.299542	25824.9373608	2.3448235984e-62	2.46825319832e-06	NA	NA	50469.1055812	111054.588095	NA	NA
Rascon	Tinaja	SC	30	189947.332826	25653.374947	8.1405453394e-11	2.50371722929e-06	NA	NA	55525.6906039	105498.114595	NA	NA
Rascon	Tinaja	SC	31	188900.349224	25864.309516	2.1742289559e-23	2.4188328647e-06	NA	NA	8.95612547457e-152	162433.058065	NA	NA
Rascon	Tinaja	SC	32	189940.595798	25860.877105	7.0255555181e-10	2.46452995072e-06	NA	NA	46730.5957317	115888.516761	NA	NA
Rascon	Tinaja	SC	33	191926.527938	36848.9520852	9.58587261591e-05	9.82026415542e-06	NA	NA	103092.248461	0.00334444171939	NA	NA
Rascon	Tinaja	SC	34	190020.662914	25660.4417929	2.10081968499e-09	2.50659557147e-06	NA	NA	56608.2966945	105575.427246	NA	NA
Rascon	Tinaja	SC	35	190425.65952	25322.0122672	5.4510283184e-10	2.57613180673e-06	NA	NA	64171.4986527	95418.8112873	NA	NA
Rascon	Tinaja	SC	36	189456.187305	25861.9606838	1.12337324481e-11	2.51098759833e-06	NA	NA	57856.7767897	102635.560558	NA	NA
Rascon	Tinaja	SC	37	190241.518968	25546.8712168	1.0378344566e-15	2.53772027397e-06	NA	NA	61896.6897802	98351.1280479	NA	NA
Rascon	Tinaja	SC	38	189683.5684	25751.7968	1.80092117379e-12	2.47656405419e-06	NA	NA	48310.0877511	113743.515665	NA	NA
Rascon	Tinaja	SC	39	189231.934532	25647.1552797	6.76705172837e-15	2.50812712809e-06	NA	NA	54306.5517358	107502.065337	NA	NA
Rascon	Tinaja	SC	40	191816.340352	36827.9499505	9.91693387681e-06	2.45189982611e-09	NA	NA	103004.760694	1.20180346474e-111	NA	NA
Rascon	Tinaja	SC	41	189744.297991	25679.4110434	3.18810913084e-09	2.49460439093e-06	NA	NA	50099.9131583	112332.099439	NA	NA
Rascon	Tinaja	SC	42	191966.850381	36849.4172723	1.50266950312e-08	1.97313661016e-14	NA	NA	102643.455639	249.348010513	NA	NA
Rascon	Tinaja	SC	43	190568.437981	25498.6528659	1.24765722064e-14	2.55186539363e-06	NA	NA	65277.3527563	94082.9164867	NA	NA
Rascon	Tinaja	SC	44	191089.439001	25367.4501937	6.44417998615e-15	2.58799623524e-06	NA	NA	71141.641643	87067.820365	NA	NA
Rascon	Tinaja	SC	45	189895.788142	25606.4102602	4.48946943017e-12	2.50859876091e-06	NA	NA	54898.4592105	106269.330385	NA	NA
Rascon	Tinaja	SC	46	190478.14415	25796.8786114	4.71886735812e-12	2.50126656506e-06	NA	NA	57415.840298	101641.945403	NA	NA
Rascon	Tinaja	SC	47	191851.463972	36548.7988344	1.65652283959e-15	5.10157182175e-05	NA	NA	102365.571665	178.556607835	NA	NA
Rascon	Tinaja	SC	48	189834.132246	25740.2600462	2.71200526157e-11	2.44235001428e-06	NA	NA	18320.3338866	143156.320809	NA	NA
Rascon	Tinaja	SC	49	189507.72092	25723.3204135	1.94445341397e-14	2.48755092271e-06	NA	NA	50122.6226868	111797.563053	NA	NA
Rascon	Tinaja	SC	50	189687.92864	25732.5688307	2.08470680936e-09	2.45736680679e-06	NA	NA	33313.4007745	128263.834802	NA	NA
Rascon	Tinaja	IM	1	118528.179754	12560.3921468	9.66873859679e-10	7.36433308455e-06	NA	NA	5576485.07028	NA	NA	NA
Rascon	Tinaja	IM	2	186618.768992	26424.9323864	1.32230574051e-10	2.33962867338e-06	NA	NA	161502.966227	NA	NA	NA
Rascon	Tinaja	IM	3	189072.165921	25945.9718411	8.70388611512e-11	2.40384324403e-06	NA	NA	161748.348482	NA	NA	NA
Rascon	Tinaja	IM	4	189221.679704	25923.4254593	2.8913177159e-13	2.40897298784e-06	NA	NA	161415.667618	NA	NA	NA
Rascon	Tinaja	IM	5	189687.547501	25842.1696809	5.59959406513e-13	2.4152880493e-06	NA	NA	162744.121301	NA	NA	NA
Rascon	Tinaja	IM	6	188790.844847	26062.7345327	1.97927980639e-09	2.38829920304e-06	NA	NA	162262.971111	NA	NA	NA
Rascon	Tinaja	IM	7	188332.037943	26185.1163341	1.48087020264e-08	2.37140142753e-06	NA	NA	161751.356042	NA	NA	NA
Rascon	Tinaja	IM	8	191681.51823	36865.1175795	6.82560756076e-09	5.58936868275e-15	NA	NA	103358.524053	NA	NA	NA
Rascon	Tinaja	IM	9	191891.233201	36780.5764292	8.86083938047e-13	1.9757467608e-24	NA	NA	102951.436186	NA	NA	NA
Rascon	Tinaja	IM	10	191995.978089	36801.0460389	6.89241514078e-13	2.18787753766e-12	NA	NA	103020.221633	NA	NA	NA
Rascon	Tinaja	IM	11	189190.257419	25892.3296055	1.16176911797e-13	2.4181018536e-06	NA	NA	162471.954717	NA	NA	NA
Rascon	Tinaja	IM	12	189335.946204	25967.1337405	3.52954947025e-12	2.40480874519e-06	NA	NA	161864.176805	NA	NA	NA
Rascon	Tinaja	IM	13	189023.6648	25897.2514802	1.35399098408e-11	2.41769022537e-06	NA	NA	161712.248714	NA	NA	NA
Rascon	Tinaja	IM	14	188966.539792	25992.6473004	2.20366736579e-10	2.40575361353e-06	NA	NA	163030.726533	NA	NA	NA
Rascon	Tinaja	IM	15	189064.009274	25818.8281365	8.55794834e-11	2.4264383757e-06	NA	NA	162560.202919	NA	NA	NA
Rascon	Tinaja	IM	16	191860.796157	36771.8009838	1.03769098901e-15	1.54101474707e-21	NA	NA	102904.808331	NA	NA	NA
Rascon	Tinaja	IM	17	188869.997673	25671.3323543	9.26539275592e-17	2.42966748531e-06	NA	NA	162617.411774	NA	NA	NA
Rascon	Tinaja	IM	18	189382.099289	25980.6677203	3.13887819483e-15	2.39255747987e-06	NA	NA	161956.897553	NA	NA	NA
Rascon	Tinaja	IM	19	192071.816982	36848.9613092	3.00727462275e-11	3.88362886737e-103	NA	NA	103110.728784	NA	NA	NA
Rascon	Tinaja	IM	20	187909.584789	25710.9309756	7.97173069917e-10	2.43719274753e-06	NA	NA	161878.044202	NA	NA	NA
Rascon	Tinaja	IM	21	189216.646694	25912.6841442	4.26194873808e-10	2.40244654897e-06	NA	NA	161920.266704	NA	NA	NA
Rascon	Tinaja	IM	22	188993.370462	25828.9024114	2.75110005207e-12	2.42671128042e-06	NA	NA	162878.138078	NA	NA	NA
Rascon	Tinaja	IM	23	189028.24515	25840.0510427	5.95472042379e-11	2.4188201381e-06	NA	NA	161947.199449	NA	NA	NA
Rascon	Tinaja	IM	24	191551.056229	36734.868949	1.58615189083e-15	2.65675882779e-20	NA	NA	102720.892461	NA	NA	NA
Rascon	Tinaja	IM	25	189046.282885	25823.6914474	1.79497855245e-10	2.4278475172e-06	NA	NA	162899.228304	NA	NA	NA
Rascon	Tinaja	IM	26	189805.168053	26091.0143266	6.99165082961e-14	2.37960323468e-06	NA	NA	161573.559244	NA	NA	NA
Rascon	Tinaja	IM	27	188976.427056	25731.8478519	5.53032858342e-09	2.43920608208e-06	NA	NA	162460.71851	NA	NA	NA
Rascon	Tinaja	IM	28	118543.256271	12550.3854569	2.8453889436e-10	7.36085267676e-06	NA	NA	6022443.59923	NA	NA	NA
Rascon	Tinaja	IM	29	187882.062256	26066.920825	2.53699023278e-10	2.37951640217e-06	NA	NA	162873.342981	NA	NA	NA
Rascon	Tinaja	IM	30	117797.202378	12892.301164	4.50383070473e-09	7.28920120576e-06	NA	NA	3379925.12561	NA	NA	NA
Rascon	Tinaja	IM	31	189000.966578	25864.9423067	1.17346761865e-31	2.41808141876e-06	NA	NA	162509.53866	NA	NA	NA
Rascon	Tinaja	IM	32	118532.059275	12554.8538785	3.70623412851e-10	7.35963859024e-06	NA	NA	5477073.65209	NA	NA	NA
Rascon	Tinaja	IM	33	189526.694913	25897.3479885	1.48107897454e-10	2.41808806347e-06	NA	NA	162093.671699	NA	NA	NA
Rascon	Tinaja	IM	34	189046.591238	26043.4562165	3.63889863819e-11	2.38833201737e-06	NA	NA	161682.776861	NA	NA	NA
Rascon	Tinaja	IM	35	188920.164335	25915.1620782	5.11330706506e-11	2.41226401561e-06	NA	NA	162363.443841	NA	NA	NA
Rascon	Tinaja	IM	36	188952.996601	25887.9859067	6.3374593874e-14	2.42861839606e-06	NA	NA	162201.812421	NA	NA	NA
Rascon	Tinaja	IM	37	189039.536939	25957.0557622	2.1131142026e-12	2.40753255661e-06	NA	NA	162370.587037	NA	NA	NA
Rascon	Tinaja	IM	38	189076.408592	25878.9727194	2.23898524197e-12	2.41735297429e-06	NA	NA	162431.92284	NA	NA	NA
Rascon	Tinaja	IM	39	189088.18932	25968.5236343	1.52430646587e-10	2.40669872062e-06	NA	NA	162365.224521	NA	NA	NA
Rascon	Tinaja	IM	40	189258.342646	25852.1729155	5.40638360049e-16	2.42242015273e-06	NA	NA	162420.773755	NA	NA	NA
Rascon	Tinaja	IM	41	188623.373913	26014.1096584	3.92653234321e-09	2.38888341109e-06	NA	NA	162011.548972	NA	NA	NA
Rascon	Tinaja	IM	42	189029.61123	25902.3208345	5.76589799634e-15	2.41392254135e-06	NA	NA	162298.482319	NA	NA	NA
Rascon	Tinaja	IM	43	188577.593855	25907.4898768	9.10624135987e-13	2.40598199835e-06	NA	NA	161887.104492	NA	NA	NA
Rascon	Tinaja	IM	44	189334.150112	25927.5969329	5.30306963514e-11	2.39370402062e-06	NA	NA	161427.886369	NA	NA	NA
Rascon	Tinaja	IM	45	189100.593466	25776.3171785	2.46575994551e-09	2.44150494778e-06	NA	NA	162102.852914	NA	NA	NA
Rascon	Tinaja	IM	46	189113.514574	25882.158935	2.75024720961e-11	2.41594419452e-06	NA	NA	162218.172737	NA	NA	NA
Rascon	Tinaja	IM	47	189100.890888	25920.5762582	2.07908842408e-14	2.40683426173e-06	NA	NA	160721.90187	NA	NA	NA
Rascon	Tinaja	IM	48	189369.660286	25786.2063632	3.33705871388e-14	2.4048094492e-06	NA	NA	160723.463016	NA	NA	NA
Rascon	Tinaja	IM	49	118607.865996	12533.459752	4.52864869362e-18	7.37376920599e-06	NA	NA	7523865.77225	NA	NA	NA
Rascon	Tinaja	IM	50	191892.037073	36787.0004454	3.09102299122e-11	7.34383074705e-20	NA	NA	102940.165239	NA	NA	NA
Rascon	Tinaja	AM	1	188057.801655	25810.8949395	2.50602357898e-12	2.56981883991e-06	NA	NA	948.973637271	NA	163110.091722	NA
Rascon	Tinaja	AM	2	188027.142208	25809.3196244	2.33305078131e-13	2.57683072213e-06	NA	NA	989.56536271	NA	163143.025022	NA
Rascon	Tinaja	AM	3	191902.925871	36819.564332	1.90521987182e-05	4.04476308568e-06	NA	NA	102998.499922	NA	0.0235227291643	NA
Rascon	Tinaja	AM	4	188018.889692	25809.9558662	6.66309367855e-42	2.57467531277e-06	NA	NA	980.955451787	NA	163137.400862	NA
Rascon	Tinaja	AM	5	188052.583121	25809.2649616	1.60710678103e-23	2.57056576374e-06	NA	NA	952.387189523	NA	163095.747256	NA
Rascon	Tinaja	AM	6	192026.315694	36796.8370412	4.25678637477e-09	7.87042079504e-06	NA	NA	102946.479989	NA	0.224195555785	NA
Rascon	Tinaja	AM	7	192041.009506	36866.8824102	5.72658532259e-07	7.95603829692e-07	NA	NA	103117.60082	NA	3.64382044407e-05	NA
Rascon	Tinaja	AM	8	192079.259761	36824.6956952	1.84845074871e-07	4.30451765545e-11	NA	NA	103111.980903	NA	10.9110150161	NA
Rascon	Tinaja	AM	9	188058.79673	25821.537086	3.00458037969e-30	2.56989641216e-06	NA	NA	960.162611253	NA	163106.2728	NA
Rascon	Tinaja	AM	10	191843.908147	36828.1722112	1.92345813566e-07	3.88982536832e-07	NA	NA	102484.249903	NA	595.191254334	NA
Rascon	Tinaja	AM	11	188007.53023	25813.6875601	2.35050997876e-12	2.57077150939e-06	NA	NA	950.629253658	NA	163232.210836	NA
Rascon	Tinaja	AM	12	191882.985231	36774.7545912	2.60212949656e-06	3.40419881655e-05	NA	NA	102914.592689	NA	0.00103588469251	NA
Rascon	Tinaja	AM	13	188050.799767	25804.4749567	6.6175853897e-14	2.57121234567e-06	NA	NA	951.905106158	NA	163132.657103	NA
Rascon	Tinaja	AM	14	192017.400296	36830.1605865	2.94296291967e-08	2.36497440174e-09	NA	NA	103219.798945	NA	9.39932484146e-87	NA
Rascon	Tinaja	AM	15	192128.638044	36794.4073392	3.84228079954e-07	6.30924346786e-05	NA	NA	102762.868658	NA	209.101387615	NA
Rascon	Tinaja	AM	16	191956.529501	36817.4295756	5.64569915241e-05	2.24426840655e-07	NA	NA	103053.862763	NA	4.09867664626	NA
Rascon	Tinaja	AM	17	191959.197097	36810.5926479	1.95057079075e-05	1.91427665457e-11	NA	NA	103005.750498	NA	0.00334115462903	NA
Rascon	Tinaja	AM	18	188051.916207	25804.5308094	1.36340994047e-12	2.57100011549e-06	NA	NA	951.614181207	NA	163103.389386	NA
Rascon	Tinaja	AM	19	191827.282072	36790.3716587	3.4898842444e-08	3.37927410486e-06	NA	NA	102947.657583	NA	0.0145195842464	NA
Rascon	Tinaja	AM	20	191954.353451	36782.2802583	1.21063989813e-07	2.54069880706e-17	NA	NA	101749.685224	NA	1162.79466265	NA
Rascon	Tinaja	AM	21	188054.771357	25805.4089189	1.86384723517e-12	2.57053715197e-06	NA	NA	948.074666516	NA	163126.895742	NA
Rascon	Tinaja	AM	22	189353.938237	25727.2808226	9.97737805608e-12	2.44524584072e-06	NA	NA	3.1763501437e-68	NA	162197.788087	NA
Rascon	Tinaja	AM	23	191945.945006	36849.4388622	6.32445824013e-08	4.2525140498e-06	NA	NA	102998.275793	NA	147.04307522	NA
Rascon	Tinaja	AM	24	188055.977952	25811.7499435	1.67569090071e-22	2.57006636699e-06	NA	NA	951.240272986	NA	163093.524624	NA
Rascon	Tinaja	AM	25	188043.225975	25819.9921103	6.60726998336e-24	2.57165355422e-06	NA	NA	967.199406198	NA	163098.557383	NA
Rascon	Tinaja	AM	26	188050.322967	25810.8146723	2.19386290531e-41	2.57098368741e-06	NA	NA	957.068062208	NA	163102.978655	NA
Rascon	Tinaja	AM	27	192010.33617	36836.5431804	9.82310756743e-09	2.47545042008e-16	NA	NA	98989.8850064	NA	4117.81400085	NA
Rascon	Tinaja	AM	28	191870.068268	36822.1866303	2.17611142795e-08	4.09703333455e-07	NA	NA	101894.648053	NA	1178.39612437	NA
Rascon	Tinaja	AM	29	193131.861972	36908.6767363	7.91417458023e-08	0.000108198266737	NA	NA	100174.785389	NA	2913.75451802	NA
Rascon	Tinaja	AM	30	188120.810355	25821.9210175	4.51809116853e-16	2.56946201568e-06	NA	NA	961.20647877	NA	163215.178183	NA
Rascon	Tinaja	AM	31	191199.100554	36747.087919	1.33622059417e-06	2.62981245046e-06	NA	NA	100263.2805	NA	2895.16933383	NA
Rascon	Tinaja	AM	32	187966.901253	25799.3990741	2.11634621671e-13	2.58520028726e-06	NA	NA	1040.97179325	NA	163178.864085	NA
Rascon	Tinaja	AM	33	188062.610771	25815.5572022	9.94522706809e-13	2.56961641993e-06	NA	NA	952.125920178	NA	163102.3296	NA
Rascon	Tinaja	AM	34	188048.922043	25807.75233	3.15782766481e-16	2.57111988601e-06	NA	NA	954.919017478	NA	163082.420182	NA
Rascon	Tinaja	AM	35	188065.977192	25813.1578184	1.45119015455e-14	2.57140876774e-06	NA	NA	963.736625626	NA	163160.179305	NA
Rascon	Tinaja	AM	36	192186.678104	36865.2432276	2.44730404136e-06	9.98336222832e-08	NA	NA	103011.073869	NA	148.38099694	NA
Rascon	Tinaja	AM	37	191858.737395	36798.8430221	1.19523022099e-06	7.56076176994e-06	NA	NA	96488.6841219	NA	6849.27233021	NA
Rascon	Tinaja	AM	38	188173.437171	25810.0843922	1.49443441042e-10	2.56106393644e-06	NA	NA	876.954989867	NA	163170.37025	NA
Rascon	Tinaja	AM	39	188050.462299	25804.658778	2.73079774098e-15	2.57118983217e-06	NA	NA	951.98387635	NA	163131.575969	NA
Rascon	Tinaja	AM	40	188046.763751	25810.5384918	1.6032453535e-16	2.57082604413e-06	NA	NA	957.687763994	NA	163096.73208	NA
Rascon	Tinaja	AM	41	191741.601591	36831.1137549	1.55464014716e-05	8.42542179478e-09	NA	NA	103040.800093	NA	2.54684927463	NA
Rascon	Tinaja	AM	42	187959.087676	25799.6605712	1.15502458286e-14	2.58514089777e-06	NA	NA	1040.56539391	NA	163182.845444	NA
Rascon	Tinaja	AM	43	191910.339426	36806.9406112	9.01678192032e-09	9.73029655357e-09	NA	NA	102981.086425	NA	0.00208940761363	NA
Rascon	Tinaja	AM	44	191935.775978	36810.7002418	1.11116892699e-08	8.14501264021e-15	NA	NA	94790.8182598	NA	8268.73034536	NA
Rascon	Tinaja	AM	45	186826.477539	25805.0877262	1.16562277127e-10	2.68091426982e-06	NA	NA	1648.21464898	NA	164525.252299	NA
Rascon	Tinaja	AM	46	188048.325364	25807.4706291	2.43184545087e-184	2.57137480541e-06	NA	NA	955.822498208	NA	163138.960774	NA
Rascon	Tinaja	AM	47	188053.879059	25813.7095475	2.56883723277e-12	2.57035964754e-06	NA	NA	955.960609071	NA	163096.599758	NA
Rascon	Tinaja	AM	48	191934.277967	36821.0051249	1.60885302153e-06	2.44537680892e-06	NA	NA	103035.301632	NA	2.38199390921	NA
Rascon	Tinaja	AM	49	192165.59926	36862.7624151	4.19864665686e-07	1.61702386098e-07	NA	NA	102605.163541	NA	609.209743629	NA
Rascon	Tinaja	AM	50	191478.94414	36877.6791725	8.56240041109e-14	1.25094588625e-06	NA	NA	92801.4754505	NA	10483.7519308	NA
Rascon	Tinaja	SC2M	1	192583.875841	25493.4422438	3.78571261289e-08	0.000214512297595	1.13057457609e-47	1.26975744571e-06	50.5496763755	162829.838738	NA	0.109731932222
Rascon	Tinaja	SC2M	2	191910.022387	36843.130369	2.61034062616e-07	4.50275092597e-12	1.4744989876e-09	1.23677453493e-05	102974.468489	1.95164719371e-70	NA	0.510419040381
Rascon	Tinaja	SC2M	3	233558.017108	40160.5018822	0.00020175565999	9.99635978755e-06	2.08298802137e-09	5.98865551315e-175	175436.573491	14372.72482	NA	0.312653011909
Rascon	Tinaja	SC2M	4	193638.023293	32358.1968745	1.33459298644e-105	0.000147789748264	1.36903208306e-18	2.4307613873e-29	116726.535911	16854.3549507	NA	0.128918205859
Rascon	Tinaja	SC2M	5	243724.897353	32362.0676789	0.00016005994413	8.04979966379e-06	1.39376258214e-07	1.7132312262e-06	245043.656578	19697.0927226	NA	0.381401906146
Rascon	Tinaja	SC2M	6	245873.692333	32220.044655	0.000156974429936	8.1645287745e-06	2.83705189931e-31	1.70916578949e-06	235873.529757	20126.8854329	NA	0.378722373638
Rascon	Tinaja	SC2M	7	243749.932874	32352.8915495	0.000160087074138	8.05104797263e-06	1.39447251415e-07	1.71371518349e-06	245110.732446	19694.6514891	NA	0.381416476111
Rascon	Tinaja	SC2M	8	243719.414976	32352.8127715	0.000160102629988	8.04547292333e-06	1.39188944629e-07	1.71573367457e-06	244998.033264	19693.4566865	NA	0.381402872926
Rascon	Tinaja	SC2M	9	235181.483554	37901.7366118	0.000200727803737	8.68170727084e-06	1.41454559159e-13	1.05757947226e-06	184448.532711	14714.4570583	NA	0.314465603612
Rascon	Tinaja	SC2M	10	190323.733414	24499.5246852	6.88377074776e-58	8.77980054162e-06	1.75625581467e-10	1.8768985244e-16	87163.4789883	79202.2647824	NA	0.479074335531
Rascon	Tinaja	SC2M	11	243829.487957	32357.0602737	0.000160104976648	8.05698634659e-06	1.39751110725e-07	1.71204952601e-06	244952.440343	19701.5795032	NA	0.381442582154
Rascon	Tinaja	SC2M	12	194665.626583	25540.5531032	3.88376916423e-07	0.000173703402276	2.00501374681e-12	1.32249217533e-06	78432.7838519	81831.8537066	NA	0.114428244607
Rascon	Tinaja	SC2M	13	190757.64203	25079.1278282	6.56967699052e-09	1.25535669076e-06	4.93261849061e-09	3.72071344073e-05	114017.144043	54690.6180935	NA	0.819491102277
Rascon	Tinaja	SC2M	14	192017.677858	25564.4535743	2.98756808893e-08	0.000214992192348	3.35086930058e-16	1.26766670161e-06	0.000797756224227	163258.433535	NA	0.109476823553
Rascon	Tinaja	SC2M	15	247159.578278	32048.4552996	0.000152460654598	8.15109713456e-06	5.90660945771e-10	1.7127065366e-06	240109.484646	20745.111065	NA	0.382837455818
Rascon	Tinaja	SC2M	16	191810.512638	25443.3181152	8.21590625567e-12	0.000104594618114	2.84752093056e-12	1.68371902527e-06	136242.28595	21189.1262773	NA	0.14423953359
Rascon	Tinaja	SC2M	17	231682.321781	39742.7608861	0.000196816066354	1.07137827156e-05	1.35914034055e-09	2.43403941525e-15	170769.375733	14728.9177639	NA	0.310056056711
Rascon	Tinaja	SC2M	18	232737.920017	39943.8231857	0.000200363104915	1.12675992297e-05	6.89359725139e-09	3.31927618664e-35	172430.355479	14981.2133826	NA	0.306178288053
Rascon	Tinaja	SC2M	19	224704.890074	29807.3657315	2.14214956651e-05	1.54350309682e-06	4.21889906644e-08	1.40796604832e-06	405938.71707	205579.031191	NA	0.661184342947
Rascon	Tinaja	SC2M	20	190485.037314	24437.1942902	3.11571187585e-13	8.83262521032e-06	2.29485397424e-09	1.18611276801e-38	87399.7997301	79378.4646899	NA	0.479147068959
Rascon	Tinaja	SC2M	21	193628.538944	25303.3118871	1.84117166136e-14	0.000211992300627	5.94727703308e-14	1.35952089101e-06	81322.8229538	78629.9730015	NA	0.111758722653
Rascon	Tinaja	SC2M	22	232978.488148	39585.7827124	0.000197673208501	1.18286368703e-05	4.89970802918e-10	7.02431498277e-12	169789.112013	14923.9080338	NA	0.305008163967
Rascon	Tinaja	SC2M	23	191796.343549	25470.1570948	8.25921284386e-11	0.000105543341563	2.2808495549e-11	1.68643854224e-06	136335.484861	20992.9870676	NA	0.143955300291
Rascon	Tinaja	SC2M	24	191786.917965	25492.1312562	1.65381583228e-10	0.000105397619031	1.34694573228e-12	1.67984771347e-06	136359.842596	21033.7579812	NA	0.143976068481
Rascon	Tinaja	SC2M	25	243639.54953	32317.9882013	0.000158245740086	8.00846799165e-06	1.39069488815e-07	1.7093032332e-06	245263.117214	19914.9826191	NA	0.38182765404
Rascon	Tinaja	SC2M	26	243841.456993	32331.3809432	0.000160208837934	8.04761185408e-06	1.38824707179e-07	1.71691508417e-06	245292.344902	19685.8194431	NA	0.381628677527
Rascon	Tinaja	SC2M	27	191789.83039	25459.3168848	2.57845231272e-11	0.000105497626852	4.05541939565e-11	1.68735228503e-06	136347.524564	20993.7663057	NA	0.144015171146
Rascon	Tinaja	SC2M	28	194455.856109	36669.6232083	8.23438238743e-05	6.78121788107e-05	7.72172955492e-06	7.77558027422e-06	103069.522461	1.17180653159	NA	0.454346178827
Rascon	Tinaja	SC2M	29	192734.684541	25385.3982672	4.71279800926e-15	0.000214524760016	1.67728910205e-13	1.30641743695e-06	53079.9243832	109112.391709	NA	0.110220864224
Rascon	Tinaja	SC2M	30	190212.843121	24479.3179401	1.92499262884e-39	8.6508528622e-06	1.75093708215e-13	6.29651257926e-12	85895.7886229	81488.9187929	NA	0.486331408652
Rascon	Tinaja	SC2M	31	191715.430323	25435.0532951	1.03138421981e-08	0.000102014389263	3.02840903633e-12	1.66918453143e-06	136071.372824	21777.3605352	NA	0.144594120239
Rascon	Tinaja	SC2M	32	191794.488941	25467.9669336	1.60662918399e-14	0.000105502847637	3.51910643803e-13	1.68669263472e-06	136364.764885	21000.1559492	NA	0.143976987453
Rascon	Tinaja	SC2M	33	242111.413766	39554.8314176	0.000186509605548	4.206926574e-12	7.07863148401e-09	1.40900755834e-06	220678.492244	17121.296173	NA	0.380859943161
